minute_id,reference_type_a,document_type_a,text_a,sentence_a,identifier_a,reference_type_b,document_type_b,text_b,sentence_b,identifier_b
h-tk-20182019-35-8-n1,explicit-parl-doc,Verslag,35103-1,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,35103-1,explicit-parl-doc,Brief,35103-1,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,35103-1
h-tk-20182019-35-8-n1,explicit-parl-doc,Brief,25087-224,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,25087-224,explicit-parl-doc,Brief,25087-224,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,25087-224
h-tk-20182019-35-8-n1,explicit-parl-doc,Verslag,35020-2,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,35020-2,explicit-parl-doc,Brief,35020-2,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,35020-2
h-tk-20182019-35-8-n1,explicit-parl-doc,Motie,34834-5,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,34834-5,explicit-parl-doc,Brief,34834-5,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,34834-5
h-tk-20182019-35-8-n1,explicit-parl-doc,Brief,29664-191,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,29664-191,explicit-parl-doc,Brief,29664-191,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,29664-191
h-tk-20182019-35-8-n1,explicit-parl-doc,Brief,32201-92,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,32201-92,explicit-parl-doc,Brief,32201-92,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,32201-92
h-tk-20182019-35-8-n1,explicit-parl-doc,Brief,29675-192,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,29675-192,explicit-parl-doc,Brief,29675-192,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,29675-192
h-tk-20182019-35-8-n1,explicit-parl-doc,Brief,31409-201,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,31409-201,explicit-parl-doc,Brief,31409-201,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,31409-201
h-tk-20182019-35-8-n1,explicit-parl-doc,Brief,31409-193,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,31409-193,explicit-parl-doc,Brief,31409-193,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,31409-193
h-tk-20182019-35-8-n1,explicit-dossier,,34834,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,34834,explicit-dossier,,34834,Ik stel voor de volgende stukken van de stand van werkzaamheden af te voeren: 21501-07-1559; 25424-430; 25424-429; 25763-30; 29689-941; 25424-425; 25424-426; 25424-424; 33628-37; 25763-29; 25424-422; 25424-423; 25424-343; 25424-417; 25424-418; 35000-A-28; 31409-199; 29668-49; 34775-XII-76; 31409-198; 31409-196; 31409-192;35059-3; 23645-682; 29984-797; 29984-798; 25268-172; 31016-148; 31016-150; 31016-146; 31016-147; 33561-43; 35103-1; 25087-224;35020-2; 2018Z21641; 34834-5; 29664-191; 32201-92; 29675-192; 2018Z07100; 31409-201; 31409-193 en 34834.,dossier/34834
h-tk-20182019-35-8-n1,impl-ext-third-party,,de documentaire Verdacht,"Voorzitter. Ik heb gisteren een debat aangevraagd met hoofdelijke stemming over etnisch profileren door de politie naar aanleiding van de documentaire Verdacht. Helaas geen meerderheid, dus ik probeer dat vandaag. En laten we dat maar niet hoofdelijk doen.",,impl-ext-third-party,,de documentaire Verdacht,"Voorzitter. Ik heb gisteren een debat aangevraagd met hoofdelijke stemming over etnisch profileren door de politie naar aanleiding van de documentaire Verdacht. Helaas geen meerderheid, dus ik probeer dat vandaag. En laten we dat maar niet hoofdelijk doen.",
h-tk-20182019-35-8-n1,impl-ext-third-party,,het programma De Kracht van het verschil,GroenLinks steunt het debat. Ik zou graag een brief willen hebben van de minister omdat er ook tijdens het mondelinge vragenuurtje onduidelijkheid over was of etnisch profileren nu wel of niet voorkomt in het programma De Kracht van het verschil. Ik denk dat het goed is dat dat opgehelderd wordt.,,impl-ext-third-party,,het programma De Kracht,GroenLinks steunt het debat. Ik zou graag een brief willen hebben van de minister omdat er ook tijdens het mondelinge vragenuurtje onduidelijkheid over was of etnisch profileren nu wel of niet voorkomt in het programma De Kracht van het verschil. Ik denk dat het goed is dat dat opgehelderd wordt.,
h-tk-20182019-35-8-n1,impl-ext-third-party,,het volledige onderzoeksrapport,"Dank u wel, voorzitter. Vanochtend berichtte De Groene Amsterdammer dat er blijkbaar meer informatie is over het grote helikopterongeluk in Mali in 2015. Dat moet volgens mij onverteerbaar zijn voor nabestaanden. Daarom wil ik heel graag dat de Kamer het volledige onderzoeksrapport ontvangt. Ik wil daarover graag een brief ontvangen van de staatssecretaris van Defensie. Daarna, aansluitend, wil ik graag een debat hierover.",,impl-ext-third-party,,het volledige onderzoeksrapport,"Dank u wel, voorzitter. Vanochtend berichtte De Groene Amsterdammer dat er blijkbaar meer informatie is over het grote helikopterongeluk in Mali in 2015. Dat moet volgens mij onverteerbaar zijn voor nabestaanden. Daarom wil ik heel graag dat de Kamer het volledige onderzoeksrapport ontvangt. Ik wil daarover graag een brief ontvangen van de staatssecretaris van Defensie. Daarna, aansluitend, wil ik graag een debat hierover.",
h-tk-20182019-35-8-n1,impl-ext-third-party,,onderzoek van Follow the Money en henzelf,"""Minister Wiebes houdt cruciale informatie achter over giflek Farmsum"", kopt EenVandaag na onderzoek van Follow the Money en henzelf. Het SodM, het toezicht, zegt dat er fout op fout is gestapeld. Na de ramp die door de NAM en de Staat in Groningen met de gaswinning al is veroorzaakt, is weer de veiligheid van bewoners niet vooropgesteld. Ik wil een debat, maar ik wil ook graag een feitenrelaas van de minister over wat er precies wanneer is gebeurd.",,impl-ext-third-party,,onderzoek van Follow the Money en henzelf,"""Minister Wiebes houdt cruciale informatie achter over giflek Farmsum"", kopt EenVandaag na onderzoek van Follow the Money en henzelf. Het SodM, het toezicht, zegt dat er fout op fout is gestapeld. Na de ramp die door de NAM en de Staat in Groningen met de gaswinning al is veroorzaakt, is weer de veiligheid van bewoners niet vooropgesteld. Ik wil een debat, maar ik wil ook graag een feitenrelaas van de minister over wat er precies wanneer is gebeurd.",
h-tk-20182019-64-32,explicit-parl-doc,Motie,nr. 17,Zij krijgt nr.,34834-17,explicit-parl-doc,Motie,nr. 17,Zij krijgt nr.,34834-17
h-tk-20182019-64-32,impl-local,,deze gewijzigde motie,"Ik constateer dat de leden van de fracties van de SP, de PvdA, GroenLinks, de PvdD, DENK, 50PLUS, D66, de VVD, de SGP, het CDA, de ChristenUnie en FvD voor deze gewijzigde motie hebben gestemd en de leden van de fractie van de PVV ertegen, zodat zij is aangenomen.",34834-17,impl-local,,deze gewijzigde motie,"Ik constateer dat de leden van de fracties van de SP, de PvdA, GroenLinks, de PvdD, DENK, 50PLUS, D66, de VVD, de SGP, het CDA, de ChristenUnie en FvD voor deze gewijzigde motie hebben gestemd en de leden van de fractie van de PVV ertegen, zodat zij is aangenomen.",34834-17
